cve	rating	assigner	published	title	description	vendor	product
CVE-2025-42959	hot	sap	2025-07-08T00:35:03.181Z	Missing Authentication check after implementation of SAP Security Note 3007182 and 3537476	"An unauthenticated attacker may exploit a scenario where a Hashed Message Authentication Code (HMAC) credential, extracted from a system missing specific security patches, is reused in a replay attack against a different system. Even if the target system is fully patched, successful exploitation could result in complete system compromise, affecting confidentiality, integrity, and availability."	SAP_SE	SAP NetWeaver ABAP Server and ABAP Platform
CVE-2025-42963	hot	sap	2025-07-08T00:35:45.105Z	Insecure Deserialization in SAP NetWeaver Application Server for Java (Log Viewer )	"A critical vulnerability in SAP NetWeaver Application server for Java Log Viewer enables authenticated administrator users to exploit unsafe Java object deserialization. Successful exploitation can lead to full operating system compromise, granting attackers complete control over the affected system. This results in a severe impact on the confidentiality, integrity, and availability of the application and host environment."	SAP_SE	SAP NetWeaver Application Server for Java (Log Viewer )
CVE-2025-42964	hot	sap	2025-07-08T00:35:53.251Z	Insecure Deserialization in SAP NetWeaver Enterprise Portal Administration	"SAP NetWeaver Enterprise Portal Administration is vulnerable when a privileged user can upload untrusted or malicious content which, when deserialized, could potentially lead to a compromise of confidentiality, integrity, and availability of the host system."	SAP_SE	SAP NetWeaver Enterprise Portal Administration
CVE-2025-42966	hot	sap	2025-07-08T00:36:13.153Z	Insecure Deserialization vulnerability in SAP NetWeaver (XML Data Archiving Service)	"SAP NetWeaver XML Data Archiving Service allows an authenticated attacker with administrative privileges to exploit an insecure Java deserialization vulnerability by sending a specially crafted serialized Java object. This could lead to high impact on confidentiality, integrity, and availability of the application."	SAP_SE	SAP NetWeaver (XML Data Archiving Service)
CVE-2025-42967	hot	sap	2025-07-08T00:36:23.081Z	Code Injection vulnerability in SAP S/4HANA and SAP SCM (Characteristic Propagation)	"SAP S/4HANA and SAP SCM Characteristic Propagation has remote code execution vulnerability. This allows an attacker with user level privileges to create a new report with his own code potentially gaining full control of the affected SAP system causing high impact on confidentiality, integrity, and availability of the application."	SAP_SE	SAP S/4HANA and SAP SCM (Characteristic Propagation)
CVE-2025-42976	hot	sap	2025-08-12T02:10:06.835Z	Multiple vulnerabilities in SAP NetWeaver Application Server ABAP (BIC Document)	"SAP NetWeaver Application Server ABAP (BIC Document) allows an authenticated attacker to craft a request that, when submitted to a BIC Document application, could cause a memory corruption error. On successful exploitation, this results in the crash of the target component. Multiple submissions can make the target completely unavailable. A similarly crafted submission can be used to perform an out-of-bounds read operation as well, revealing sensitive information that is loaded in memory at that time. There is no ability to modify any information."	SAP_SE	SAP NetWeaver Application Server ABAP (BIC Document)
CVE-2025-42977	hot	sap	2025-06-10T00:10:43.679Z	Directory Traversal vulnerability in SAP NetWeaver Visual Composer	"SAP NetWeaver Visual Composer contains a Directory Traversal vulnerability caused by insufficient validation of input paths provided by a high-privileged user. This allows an attacker to read or modify arbitrary files, resulting in a high impact on confidentiality and a low impact on integrity."	SAP_SE	SAP NetWeaver Visual Composer
CVE-2025-42980	hot	sap	2025-07-08T00:38:07.635Z	Insecure Deserialization in SAP NetWeaver Enterprise Portal Federated Portal Network	"SAP NetWeaver Enterprise Portal Federated Portal Network is vulnerable when a privileged user can upload untrusted or malicious content which, when deserialized, could potentially lead to a compromise of confidentiality, integrity, and availability of the host system."	SAP_SE	SAP NetWeaver Enterprise Portal Federated Portal Network
CVE-2025-42982	hot	sap	2025-06-10T00:10:58.266Z	Information Disclosure in SAP GRC (AC Plugin)	"SAP GRC allows a non-administrative user to access and initiate transaction which could allow them to modify or control the transmitted system credentials. This causes high impact on confidentiality, integrity and availability of the application."	SAP_SE	SAP GRC (AC Plugin)
CVE-2025-42983	hot	sap	2025-06-10T00:11:14.520Z	Missing Authorization check in SAP Business Warehouse and SAP Plug-In Basis	"SAP Business Warehouse and SAP Plug-In Basis allows an authenticated attacker to drop arbitrary SAP database tables, potentially resulting in a loss of data or rendering the system unusable. On successful exploitation, an attacker can completely delete database entries but is not able to read any data."	SAP_SE	SAP Business Warehouse and SAP Plug-In Basis
CVE-2025-42989	hot	sap	2025-06-10T00:12:16.278Z	Missing Authorization check in SAP NetWeaver Application Server for ABAP	"RFC inbound processing?does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. On successful exploitation the attacker could critically impact both integrity and availability of the application."	SAP_SE	SAP NetWeaver Application Server for ABAP
CVE-2025-42994	hot	sap	2025-06-10T00:13:29.670Z	Multiple vulnerabilities in SAP MDM Server	SAP MDM Server ReadString function allows an attacker to send specially crafted packets which could trigger a memory read access violation in the server process that would then fail and exit unexpectedly causing high impact on availability with no impact on confidentiality and integrity of the application.	SAP_SE	SAP MDM Server
CVE-2025-42995	hot	sap	2025-06-10T00:13:44.987Z	Multiple vulnerabilities in SAP MDM Server	SAP MDM Server Read function allows an attacker to send specially crafted packets which could trigger a memory read access violation in the server process that would then fail and exit unexpectedly causing high impact on availability with no impact on confidentiality and integrity of the application.	SAP_SE	SAP MDM Server
CVE-2025-42999	hot	sap	2025-05-13T00:17:43.710Z	Insecure Deserialization in SAP NetWeaver (Visual Composer development server)	"SAP NetWeaver Visual Composer Metadata Uploader is vulnerable when a privileged user can upload untrusted or malicious content which, when deserialized, could potentially lead to a compromise of confidentiality, integrity, and availability of the host system."	SAP_SE	SAP NetWeaver (Visual Composer development server)
CVE-2025-43000	hot	sap	2025-05-13T00:17:59.523Z	Information Disclosure Vulnerability in SAP Business Objects Business Intelligence Platform (PMW)	Under certain conditions Promotion Management Wizard (PMW) allows an attacker to access information which would otherwise be restricted.This has High impact on Confidentiality with Low impact on Integrity and Availability of the application.	SAP_SE	SAP Business Objects Business Intelligence Platform (PMW)
CVE-2025-43010	hot	sap	2025-05-13T00:19:51.184Z	Code injection vulnerability in SAP S/4HANA Cloud Private Edition or On Premise(SCM Master Data Layer (MDL))	"SAP S/4HANA Cloud Private Edition or on Premise (SCM Master Data Layer (MDL)) allows an authenticated attacker with SAP standard authorization to execute a certain function module remotely and replace arbitrary ABAP programs, including SAP standard programs. This is due to lack of input validation and no authorization checks. This has low Confidentiality impact but high impact on integrity and availability to the application."	SAP_SE	SAP S/4HANA Cloud Private Edition or on Premise (SCM Master Data Layer (MDL))
CVE-2025-43011	hot	sap	2025-05-13T00:20:02.713Z	Missing Authorization Check in SAP Landscape Transformation (PCL Basis)	"Under certain conditions, SAP Landscape Transformation's PCL Basis module does not perform the necessary authorization checks, allowing authenticated users to access restricted functionalities or data. This can lead to a high impact on confidentiality with no impact on the integrity or availability of the application."	SAP_SE	SAP Landscape Transformation (PCL Basis)
CVE-2025-43186	hot	apple	2025-07-29T23:36:02.077Z		"The issue was addressed with improved memory handling. This issue is fixed in watchOS 11.6, iOS 18.6 and iPadOS 18.6, tvOS 18.6, macOS Sequoia 15.6, macOS Sonoma 14.7.7, visionOS 2.6, macOS Ventura 13.7.7. Parsing a file may lead to an unexpected app termination."	APPLE	multiple products
CVE-2025-43187	hot	apple	2025-08-29T00:28:52.591Z		"This issue was addressed by removing the vulnerable code. This issue is fixed in macOS Sonoma 14.7.7, macOS Ventura 13.7.7, macOS Sequoia 15.6. Running an hdiutil command may unexpectedly execute arbitrary code."	APPLE	macOS
CVE-2025-43209	hot	apple	2025-07-29T23:35:27.601Z		"An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in macOS Sequoia 15.6, iPadOS 17.7.9, iOS 18.6 and iPadOS 18.6, tvOS 18.6, macOS Sonoma 14.7.7, watchOS 11.6, visionOS 2.6, macOS Ventura 13.7.7. Processing maliciously crafted web content may lead to an unexpected Safari crash."	APPLE	multiple products
CVE-2025-43211	hot	apple	2025-07-29T23:35:43.117Z		"The issue was addressed with improved memory handling. This issue is fixed in Safari 18.6, macOS Sequoia 15.6, iPadOS 17.7.9, iOS 18.6 and iPadOS 18.6, tvOS 18.6, watchOS 11.6, visionOS 2.6. Processing web content may lead to a denial-of-service."	APPLE	multiple products
CVE-2025-43212	hot	apple	2025-07-29T23:35:39.283Z		"The issue was addressed with improved memory handling. This issue is fixed in Safari 18.6, macOS Sequoia 15.6, iOS 18.6 and iPadOS 18.6, tvOS 18.6, watchOS 11.6, visionOS 2.6. Processing maliciously crafted web content may lead to an unexpected Safari crash."	APPLE	multiple products
CVE-2025-43213	hot	apple	2025-07-29T23:29:10.637Z		"The issue was addressed with improved memory handling. This issue is fixed in Safari 18.6, macOS Sequoia 15.6, iOS 18.6 and iPadOS 18.6, tvOS 18.6, watchOS 11.6, visionOS 2.6. Processing maliciously crafted web content may lead to an unexpected Safari crash."	APPLE	multiple products
CVE-2025-43214	hot	apple	2025-07-29T23:35:14.203Z		"The issue was addressed with improved memory handling. This issue is fixed in Safari 18.6, watchOS 11.6, iOS 18.6 and iPadOS 18.6, tvOS 18.6, macOS Sequoia 15.6, visionOS 2.6. Processing maliciously crafted web content may lead to an unexpected Safari crash."	APPLE	multiple products
CVE-2025-43215	hot	apple	2025-07-29T23:35:05.311Z		The issue was addressed with improved checks. This issue is fixed in macOS Sequoia 15.6. Processing a maliciously crafted image may result in disclosure of process memory.	APPLE	macOS
CVE-2025-43216	hot	apple	2025-07-29T23:36:05.488Z		"A use-after-free issue was addressed with improved memory management. This issue is fixed in Safari 18.6, watchOS 11.6, iOS 18.6 and iPadOS 18.6, iPadOS 17.7.9, tvOS 18.6, macOS Sequoia 15.6, visionOS 2.6. Processing maliciously crafted web content may lead to an unexpected Safari crash."	APPLE	multiple products
CVE-2025-43221	hot	apple	2025-07-29T23:29:23.400Z		"An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in macOS Sequoia 15.6, iOS 18.6 and iPadOS 18.6, visionOS 2.6, tvOS 18.6. Processing a maliciously crafted media file may lead to unexpected app termination or corrupt process memory."	APPLE	multiple products
CVE-2025-43224	hot	apple	2025-07-29T23:35:33.224Z		"An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in visionOS 2.6, tvOS 18.6, macOS Sequoia 15.6, iOS 18.6 and iPadOS 18.6. Processing a maliciously crafted media file may lead to unexpected app termination or corrupt process memory."	APPLE	multiple products
CVE-2025-43226	hot	apple	2025-07-29T23:35:51.980Z		"An out-of-bounds read was addressed with improved input validation. This issue is fixed in watchOS 11.6, iOS 18.6 and iPadOS 18.6, iPadOS 17.7.9, tvOS 18.6, macOS Sequoia 15.6, macOS Sonoma 14.7.7, visionOS 2.6. Processing a maliciously crafted image may result in disclosure of process memory."	APPLE	multiple products
CVE-2025-43234	hot	apple	2025-07-29T23:35:15.908Z		"Multiple memory corruption issues were addressed with improved input validation. This issue is fixed in watchOS 11.6, iOS 18.6 and iPadOS 18.6, tvOS 18.6, macOS Sequoia 15.6, visionOS 2.6. Processing a maliciously crafted texture may lead to unexpected app termination."	APPLE	multiple products
CVE-2025-43265	hot	apple	2025-07-29T23:54:27.424Z		"An out-of-bounds read was addressed with improved input validation. This issue is fixed in Safari 18.6, watchOS 11.6, visionOS 2.6, iOS 18.6 and iPadOS 18.6, macOS Sequoia 15.6, tvOS 18.6. Processing maliciously crafted web content may disclose internal states of the app."	APPLE	multiple products
CVE-2025-43274	hot	apple	2025-07-29T23:28:54.839Z		A privacy issue was addressed by removing the vulnerable code. This issue is fixed in macOS Sequoia 15.6. A sandboxed process may be able to circumvent sandbox restrictions.	APPLE	macOS
