cve	rating	assigner	published	title	description	vendor	product
CVE-2025-8452	warm	AHA	2025-08-12T15:23:00.577Z	"Unauthenticated leak of sensitive information affecting multiple models from Brother Industries, Ltd., Toshiba Tec, and Konica Minolta, Inc."	"By using the ""uscan"" protocol provided by the eSCL specification, an attacker can discover the serial number of multi-function printers that implement the Brother-provided firmware. This serial number can, in turn, can be leveraged by the flaw described by CVE-2024-51978 to calculate the default administrator password. This flaw is similar to CVE-2024-51977, with the only difference being the protocol by which an attacker can use to learn the remote device's serial number. The eSCL/uscan vector is typically only exposed on the local network. Any discovery service that implements the eSCL specification can be used to exploit this vulnerability, and one such implementation is the runZero Explorer. Changing the default administrator password will render this vulnerability virtually worthless, since the calculated default administrator password would no longer be the correct password."	"BROTHER INDUSTRIES, LTD; KONICA MINOLTA, INC.; TOSHIBA TEC"	"ADS-1250W; ADS-1350W; ADS-1700W; ADS-1800W; ADS-2400N; ADS-2700W; ADS-2700We; ADS-2800W; ADS-3000N; ADS-3300W; ADS-3600W; ADS-4300N; ADS-4500W; ADS-4700W; ADS-4900W; DCP-1610W; DCP-1610WE; DCP-1610WR; DCP-1612W; DCP-1612WE; DCP-1612WR; DCP-1615NW; DCP-1616NW; DCP-1617NW; DCP-1618W; DCP-1622WE; DCP-1623WE; DCP-1623WR; DCP-7090DW; DCP-7180DN; DCP-7189DW; DCP-7190DN; DCP-7190DW; DCP-7195DW; DCP-9030CDN; DCP-B7520DW; DCP-B7530DN; DCP-B7535DW; DCP-B7548W; DCP-B7558W; DCP-B7578DW; DCP-B7600D; DCP-B7600DB; DCP-B7608W; DCP-B7620DW; DCP-B7620DWB; DCP-B7628DW; DCP-B7638DN; DCP-B7640DW; DCP-B7640DWB; DCP-B7648DW; DCP-B7650DW; DCP-B7658DW; DCP-C1210N; DCP-C421W; DCP-J1050DW; DCP-J1100DW; DCP-J1140DW; DCP-J1200N; DCP-J1200W(XL); DCP-J1200WE; DCP-J1203N; DCP-J1700DW; DCP-J1800DW; DCP-J1800N; DCP-J4140N; DCP-J4143N; DCP-J4543N; DCP-J526N; DCP-J528N; DCP-J572DW; DCP-J572N; DCP-J577N; DCP-J582N; DCP-J587N; DCP-J772DW; DCP-J774DW; DCP-J914N; DCP-J915N; DCP-J928N-WB; DCP-J972N; DCP-J973N-W/B; DCP-J978N-W/B; DCP-J981N; DCP-J982N-W/B; DCP-J987N-B; DCP-J987N-W; DCP-J988N; DCP-L1630W; DCP-L1632W; DCP-L1638W; DCP-L1848W; DCP-L2508DW; DCP-L2518DW; DCP-L2520DW; DCP-L2520DWR; DCP-L2530DW; DCP-L2530DWR; DCP-L2531DW; DCP-L2532DW; DCP-L2535DW; DCP-L2537DW; DCP-L2540DN; DCP-L2540DNR; DCP-L2540DW; DCP-L2541DW; DCP-L2548DW; DCP-L2550DN; DCP-L2550DNR; DCP-L2550DW; DCP-L2550DW(TWN); DCP-L2551DN; DCP-L2551DW; DCP-L2552DN; DCP-L2560DW; DCP-L2560DWR; DCP-L2600D; DCP-L2600DW; DCP-L2605DW; DCP-L2620DW; DCP-L2622DW; DCP-L2625DW; DCP-L2627DW; DCP-L2627DWE; DCP-L2627DWXL; DCP-L2628DW; DCP-L2640DN; DCP-L2640DW; DCP-L2647DW; DCP-L2648DW; DCP-L2660DW; DCP-L2665DW; DCP-L2680DW; DCP-L3510CDW; DCP-L3515CDW; DCP-L3517CDW; DCP-L3520CDW; DCP-L3520CDWE; DCP-L3528CDW; DCP-L3550CDW; DCP-L3551CDW; DCP-L3555CDW; DCP-L3560CDW; DCP-L3568CDW; DCP-L5500DN; DCP-L5502DN; DCP-L5510DN; DCP-L5510DW; DCP-L5512DN; DCP-L5518DN; DCP-L5600DN; DCP-L5602DN; DCP-L5610DN; DCP-L5650DN; DCP-L5652DN; DCP-L5660DN; DCP-L5662DN; DCP-L6600DW; DCP-L8410CDW; DCP-T220; DCP-T225; DCP-T226; DCP-T230; DCP-T236; DCP-T238; DCP-T420W; DCP-T425W; DCP-T426W; DCP-T428W; DCP-T430W; DCP-T435W; DCP-T436W; DCP-T439W; DCP-T510W; DCP-T510W(for China); DCP-T520W; DCP-T525W; DCP-T530DW; DCP-T535DW; DCP-T536DW; DCP-T710W; DCP-T710W(for China); DCP-T720DW; DCP-T725DW; DCP-T730DW; DCP-T735DW; DCP-T820DW; DCP-T825DW; DCP-T830DW; DCP-T835DW; DS-740D; DS/MDS-940DW; FAX-L2700DN; FAX-L2710DN; FAX-L2800DW; HL-1210W; HL-1210WE; HL-1210WR; HL-1211W; HL-1212W; HL-1212WE; HL-1212WR; HL-1218W; HL-1222WE; HL-1223WE; HL-1223WR; HL-2560DN; HL-2569DW; HL-2590DN; HL-2595DW; HL-3160CDW; HL-3190CDW; HL-5590DN; HL-5595DN; HL-5595DNH; HL-B2050DN; HL-B2080DW; HL-B2100D; HL-B2100DB; HL-B2150W; HL-B2158W; HL-B2180DW; HL-B2180DWB; HL-B2181DW; HL-B2188DW; HL-EX415DW; HL-EX470W; HL-J6000CDW; HL-J6000DW; HL-J6010DW; HL-J6100DW; HL-J7010CDW; HL-JF1; HL-L1230W; HL-L1232W; HL-L1238W; HL-L1808W; HL-L2305W; HL-L2315DW; HL-L2325DW; HL-L2340DW; HL-L2340DWR; HL-L2350DW; HL-L2350DWR; HL-L2351DW; HL-L2352DW; HL-L2357DW; HL-L2360DN; HL-L2360DNR; HL-L2360DW; HL-L2365DW; HL-L2365DWR; HL-L2366DW; HL-L2370DN; HL-L2370DNR; HL-L2370DW; HL-L2370DWXL; HL-L2371DN; HL-L2372DN; HL-L2375DW; HL-L2375DWR; HL-L2376DW; HL-L2380DW; HL-L2385DW; HL-L2386DW; HL-L2390DW; HL-L2395DW; HL-L2400DW; HL-L2400DWE; HL-L2405W; HL-L2420DW; HL-L2425DW; HL-L2440DW; HL-L2445DW; HL-L2447DW; HL-L2460DN; HL-L2460DW; HL-L2460DWXL; HL-L2461DN; HL-L2464DW; HL-L2465DW; HL-L2467DW; HL-L2475DW; HL-L2480DW; HL-L2865DW; HL-L3210CW; HL-L3215CW; HL-L3220CDW; HL-L3220CW; HL-L3220CWE; HL-L3228CDW; HL-L3230CDN; HL-L3230CDW; HL-L3240CDW; HL-L3270CDW; HL-L3280CDW; HL-L3288CDW; HL-L3290CDW; HL-L3295CDW; HL-L3300CDW; HL-L5050DN; HL-L5100DN; HL-L5100DNT; HL-L5102DW; HL-L5200DW; HL-L5200DWT; HL-L5202DW; HL-L5210DN; HL-L5210DW; HL-L5210DWT; HL-L5212DN; HL-L5212DW; HL-L5215DN; HL-L5215DW; HL-L5218DN; HL-L5228DW; HL-L6200DW; HL-L6200DWT; HL-L6202DW; HL-L6210DW; HL-L6210DWT; HL-L6217DW; HL-L6250DN; HL-L6250DW; HL-L6300DW; HL-L6300DWT; HL-L6310DW; HL-L6400DW; HL-L6400DWG; HL-L6400DWT; HL-L6402DW; HL-L6410DN; HL-L6412DW; HL-L6415DN; HL-L6415DN CSP; HL-L6415DW; HL-L6415DWT; HL-L6418DW; HL-L6450DW; HL-L8230CDW; HL-L8240CDW; HL-L8245CDW; HL-L8260CDN; HL-L8260CDW; HL-L8360CDW; HL-L8360CDWT; HL-L9310CDW; HL-L9410CDN; HL-L9430CDN; HL-L9470CDN; HL-T4000DW; MFC-1910W; MFC-1910WE; MFC-1911NW; MFC-1911W; MFC-1912WR; MFC-1915W; MFC-1916NW; MFC-1919NW; MFC-4340DWE; MFC-7880DN; MFC-7889DW; MFC-7890DN; MFC-7895DW; MFC-8530DN; MFC-8540DN; MFC-9150CDN; MFC-9350CDW; MFC-B7715DW; MFC-B7720DN; MFC-B7800DN; MFC-B7810DW; MFC-B7810DWB; MFC-B7811DW; MFC-EX670W; MFC-EX910; MFC-EX915DW; MFC-J1010DW; MFC-J1012DW; MFC-J1170DW; MFC-J1205W(XL); MFC-J1215W; MFC-J1300DW; MFC-J1500N; MFC-J1605DN; MFC-J1800DW; MFC-J2330DW; MFC-J2340DW; MFC-J2730DW; MFC-J2740DW; MFC-J3530DW; MFC-J3540DW; MFC-J3930DW; MFC-J3940DW; MFC-J4335DW(XL); MFC-J4340DW(XL); MFC-J4345DW XL; MFC-J4440DW; MFC-J4440N; MFC-J4443N; MFC-J4535DW(XL); MFC-J4540DW(XL); MFC-J4540N; MFC-J491DW; MFC-J4940DN; MFC-J497DW; MFC-J5330DW; MFC-J5335DW; MFC-J5340DW; MFC-J5340DWE; MFC-J5345DW; MFC-J5630CDW; MFC-J5730DW; MFC-J5740DW; MFC-J5800CDW; MFC-J5830DW; MFC-J5845DW(XL); MFC-J5855DW; MFC-J5855DW XL; MFC-J5930DW; MFC-J5945DW; MFC-J5955DW; MFC-J6530DW; MFC-J6535DW; MFC-J6540DW; MFC-J6540DWE; MFC-J6555DW; MFC-J6555DW XL; MFC-J6580CDW; MFC-J6583CDW; MFC-J6730DW; MFC-J6740DW; MFC-J690DW; MFC-J6930DW; MFC-J6935DW; MFC-J6940DW; MFC-J6945DW; MFC-J6947DW; MFC-J6955DW; MFC-J6957DW; MFC-J6959DW; MFC-J6980CDW; MFC-J6983CDW; MFC-J6995CDW; MFC-J6997CDW; MFC-J6999CDW; MFC-J7100CDW; MFC-J7300CDW; MFC-J738DN; MFC-J738DWN; MFC-J739DN; MFC-J739DWN; MFC-J7500CDW; MFC-J7600CDW; MFC-J7700CDW; MFC-J805DW; MFC-J805DW XL; MFC-J815DW XL; MFC-J890DW; MFC-J893N; MFC-J895DW; MFC-J898N; MFC-J904N; MFC-J905N; MFC-J926N-WB; MFC-J939DN; MFC-J939DWN; MFC-J995DW; MFC-J995DW XL; MFC-J998DN; MFC-J998DWN; MFC-L2680W; MFC-L2685DW; MFC-L2690DW; MFC-L2700DN; MFC-L2700DW; MFC-L2700DW(ASA); MFC-L2700DWR; MFC-L2701DW; MFC-L2703DW; MFC-L2705DW; MFC-L2707DW; MFC-L2710DN; MFC-L2710DNR; MFC-L2710DW; MFC-L2710DWR; MFC-L2712DN; MFC-L2712DW; MFC-L2713DW; MFC-L2715DW; MFC-L2715DW(for Tiwan, Koria); MFC-L2716DW; MFC-L2717DW; MFC-L2720DN; MFC-L2720DW; MFC-L2720DWR; MFC-L2730DN; MFC-L2730DW; MFC-L2730DWR; MFC-L2732DW; MFC-L2740DW; MFC-L2740DWR; MFC-L2750DW; MFC-L2750DWR; MFC-L2750DWXL; MFC-L2751DW; MFC-L2760DW; MFC-L2765DW; MFC-L2770DW; MFC-L2771DW; MFC-L2800DW; MFC-L2802DN; MFC-L2802DW; MFC-L2805DW; MFC-L2806DW; MFC-L2807DW; MFC-L2817DW; MFC-L2820DW; MFC-L2820DWXL; MFC-L2827DW; MFC-L2827DWXL; MFC-L2835DW; MFC-L2860DW; MFC-L2860DWE; MFC-L2861DW; MFC-L2862DW; MFC-L2880DW; MFC-L2880DWXL; MFC-L2885DW; MFC-L2886DW; MFC-L2900DW; MFC-L2900DWXL; MFC-L2920DW; MFC-L2922DW; MFC-L2960DW; MFC-L2980DW; MFC-L3710CDW; MFC-L3720CDW; MFC-L3730CDN; MFC-L3735CDN; MFC-L3740CDW; MFC-L3740CDWE; MFC-L3745CDW; MFC-L3750CDW; MFC-L3755CDW; MFC-L3760CDW; MFC-L3765CDW; MFC-L3768CDW; MFC-L3770CDW; MFC-L3780CDW; MFC-L5700DN; MFC-L5700DW; MFC-L5702DW; MFC-L5710DN; MFC-L5710DW; MFC-L5715DN; MFC-L5715DW; MFC-L5717DW; MFC-L5718DN; MFC-L5728DW; MFC-L5750DW; MFC-L5755DW; MFC-L5800DW; MFC-L5802DW; MFC-L5850DW; MFC-L5900DW; MFC-L5902DW; MFC-L5912DW; MFC-L5915DW; MFC-L6700DW; MFC-L6702DW; MFC-L6710DW; MFC-L6720DW; MFC-L6750DW; MFC-L6800DW; MFC-L6810DW; MFC-L6820DW; MFC-L6900DW; MFC-L6900DWG; MFC-L6902DW; MFC-L6910DN; MFC-L6912DW; MFC-L6915DN; MFC-L6915DN CSP; MFC-L6915DW; MFC-L6950DW; MFC-L6970DW; MFC-L8340CDW; MFC-L8390CDW; MFC-L8395CDW; MFC-L8610CDW; MFC-L8610CDW(for Japan); MFC-L8690CDW; MFC-L8900CDW; MFC-L9570CDW; MFC-L9570CDW(for Japan); MFC-L9577CDW; MFC-L9610CDN; MFC-L9630CDN; MFC-L9635CDN; MFC-L9670CDN; MFC-T4500DW; MFC-T810W; MFC-T810W(for China); MFC-T910DW; MFC-T920DW; MFC-T925DW; MFC-T930DW; MFC-T935DW; NFC-EX670; NFC-J903N; PJ-773; PJ-883; PT-D800W; PT-E550W (for China); PT-E550W (for Koria); PT-E550W (for Russia); PT-E550W (for Thailand); PT-E550W (for Tiwan, Hongkong); PT-E550W (for US, EU); PT-E550W (for Vietnum); PT-E800W; PT-E850TKW (for Asia pacific, EU, US); PT-E850TKW (for China); PT-E850TKW (for Koria); PT-E850TKW (for Thailand); PT-E850TKW (for Tiwan); PT-E850TKW (for UAE); PT-E850TKW (for Vietnum); PT-P750W; PT-P900W; PT-P900Wc; PT-P950NW; QL-1110NWB; QL-1110NWBc; QL-1115NWB; QL-810W; QL-810Wc; QL-820NWB; QL-820NWBc; RJ-2035B; RJ-2050; RJ-2140; RJ-2150; RJ-3035B; RJ-3050; RJ-3050Ai; RJ-3150; RJ-3150Ai; RJ-3250WB; RJ-4250WB; SP-1; SP-1 (for Japan); TD-2120N; TD-2125N; TD-2130N; TD-2135N; TD-2310D; TD-2320D; TD-2320DF; TD-2320DSA; TD-2350D; TD-2350DF; TD-2350DFSA; TD-2350DSA; TD-4420DN; TD-4420DNZ; TD-4420TN; TD-4520DN; TD-4520TN; TD-4550DNWB; TD-4650TNWB; TD-4650TNWBR; TD-4750TNWB; TD-4750TNWBR; TJ-4005DN; TJ-4010TN; TJ-4020TN; TJ-4021TN; TJ-4021TNR; TJ-4120TN; TJ-4121TN; TJ-4121TNR; TJ-4420TN; TJ-4422TN; TJ-4520TN; TJ-4620TN; TJ-TJ-4522TN; VC-500W; bizhub 4000i; bizhub 4020i; bizhub 5000i; bizhub 5020i; e-STUDIO301DN; e-STUDIO302DNF"
CVE-2025-8453	warm	schneider	2025-08-20T12:52:50.191Z		"CWE-269: Improper Privilege Management vulnerability exists that could cause privilege escalation and
arbitrary code execution when a privileged engineer user with console access modifies a configuration file
used by a root-level daemon to execute custom scripts."	SCHNEIDER ELECTRIC	Saitel DP RTU; Saitel DR RTU
CVE-2025-8472	warm	zdi	2025-08-01T17:38:26.172Z	Alpine iLX-507 vCard Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability	"Alpine iLX-507 vCard Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Alpine iLX-507 devices. User interaction is required to exploit this vulnerability in that the target must connect to a malicious Bluetooth device.

The specific flaw exists within the parsing of vCard data. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a stack-based buffer. An attacker can leverage this vulnerability to execute arbitrary code in the context of root. Was ZDI-CAN-26316."	ALPINE	iLX-507
CVE-2025-8473	warm	zdi	2025-08-01T17:38:30.138Z	Alpine iLX-507 UPDM_wstpCBCUpdStart Command Injection Vulnerability	"Alpine iLX-507 UPDM_wstpCBCUpdStart Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Alpine iLX-507 devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the UPDM_wstpCBCUpdStart function. The issue results from the lack of proper validation of user-supplied data before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26317."	ALPINE	iLX-507
CVE-2025-8474	warm	zdi	2025-08-01T17:38:34.112Z	Alpine iLX-507 CarPlay Stack-based Buffer Overflow Code Execution Vulnerability	"Alpine iLX-507 CarPlay Stack-based Buffer Overflow Code Execution Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Alpine iLX-507 devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the implementation of the Apple CarPlay protocol. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26318."	ALPINE	iLX-507
CVE-2025-8475	warm	zdi	2025-08-01T17:38:37.709Z	Alpine iLX-507 AVRCP Stack-based Buffer Overflow Remote Code Execution Vulnerability	"Alpine iLX-507 AVRCP Stack-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Alpine iLX-507 devices. User interaction is required to exploit this vulnerability in that the target must connect to a malicious Bluetooth device.

The specific flaw exists within the implementation of the AVRCP protocol. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26321."	ALPINE	iLX-507
CVE-2025-8476	warm	zdi	2025-08-01T17:38:41.443Z	Alpine iLX-507 TIDAL Improper Certificate Validation Vulnerability	"Alpine iLX-507 TIDAL Improper Certificate Validation Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Alpine iLX-507 devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the TIDAL music streaming application. The issue results from improper certificate validation. An attacker can leverage this in conjunction with other vulnerabilities to execute arbitrary code in the context of root. Was ZDI-CAN-26322."	ALPINE	iLX-507
CVE-2025-8477	warm	zdi	2025-08-01T17:38:48.758Z	Alpine iLX-507 vCard Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability	"Alpine iLX-507 vCard Parsing Stack-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected Alpine iLX-507 devices. User interaction is required to exploit this vulnerability in that the target must connect to a malicious Bluetooth device.

The specific flaw exists within the parsing of vCard data. The issue results from the lack of proper validation of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26324."	ALPINE	iLX-507
CVE-2025-8480	warm	zdi	2025-08-01T17:38:45.894Z	Alpine iLX-507 Command Injection Remote Code Execution	"Alpine iLX-507 Command Injection Remote Code Execution. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Alpine iLX-507 devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the Tidal music streaming application. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of the device. Was ZDI-CAN-26357."	ALPINE	iLX-507
CVE-2025-8597	warm	CERT-PL	2025-08-26T12:23:01.180Z	Privilege Escalation via get-task-allow entitlement in MacVim.app	"MacVim's configuration on macOS, specifically the presence of entitlement ""com.apple.security.get-task-allow"", allows local attackers with unprivileged access (e.g. via a malicious application) to attach a debugger, read or modify the process memory, inject code in the application's context despite being signed with Hardened Runtime and bypass Transparency, Consent, and Control (TCC). Acquired resource access is limited to previously granted permissions by the user. Access to other resources beyond granted permissions requires user interaction with a system prompt asking for permission.

According to Apple documentation, when a non-root user runs an app with the debugging tool entitlement, the system presents an authorization dialog asking for a system administrator's credentials. Since there is no prompt when the target process has ""get-task-allow"" entitlement, the presence of this entitlement was decided to be treated as a vulnerability because it removes one step needed to perform an attack.


This issue was fixed in build r181.2"	MACVIM	MacVim
CVE-2025-8610	warm	zdi	2025-08-20T16:25:52.319Z	AOMEI Cyber Backup Missing Authentication for Critical Function Remote Code Execution Vulnerability	"AOMEI Cyber Backup Missing Authentication for Critical Function Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of AOMEI Cyber Backup. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the StorageNode service, which listens on TCP port 9075 by default. The issue results from the lack of authentication prior to allowing access to functionality. An attacker can leverage this vulnerability to execute code in the context of SYSTEM. Was ZDI-CAN-26156."	AOMEI	Cyber Backup
CVE-2025-8611	warm	zdi	2025-08-20T16:26:21.292Z	AOMEI Cyber Backup Missing Authentication for Critical Function Remote Code Execution Vulnerability	"AOMEI Cyber Backup Missing Authentication for Critical Function Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of AOMEI Cyber Backup. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the DaoService service, which listens on TCP port 9074 by default. The issue results from the lack of authentication prior to allowing access to functionality. An attacker can leverage this vulnerability to execute code in the context of SYSTEM. Was ZDI-CAN-26158."	AOMEI	Cyber Backup
CVE-2025-8612	warm	zdi	2025-08-20T16:26:37.773Z	AOMEI Backupper Workstation Link Following Local Privilege Escalation Vulnerability	"AOMEI Backupper Workstation Link Following Local Privilege Escalation Vulnerability. This vulnerability allows local attackers to escalate privileges on affected installations of AOMEI Backupper Workstation. An attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability. User interaction on the part of an administrator is needed additionally.

The specific flaw exists within the restore functionality. By creating a junction, an attacker can abuse the service to create arbitrary files. An attacker can leverage this vulnerability to escalate privileges and execute arbitrary code in the context of SYSTEM. Was ZDI-CAN-27059."	AOMEI	Backupper Workstation
CVE-2025-8628	warm	zdi	2025-08-06T01:17:02.095Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26064."	KENWOOD	DMX958XR
CVE-2025-8629	warm	zdi	2025-08-06T01:17:05.852Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26252."	KENWOOD	DMX958XR
CVE-2025-8630	warm	zdi	2025-08-06T01:17:10.316Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26253."	KENWOOD	DMX958XR
CVE-2025-8631	warm	zdi	2025-08-06T01:17:14.340Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26254."	KENWOOD	DMX958XR
CVE-2025-8632	warm	zdi	2025-08-06T01:17:16.926Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26255."	KENWOOD	DMX958XR
CVE-2025-8633	warm	zdi	2025-08-06T01:17:20.059Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26256."	KENWOOD	DMX958XR
CVE-2025-8634	warm	zdi	2025-08-06T01:17:23.439Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26257."	KENWOOD	DMX958XR
CVE-2025-8635	warm	zdi	2025-08-06T01:17:26.815Z	Kenwood DMX958XR Firmware Update Command Injection Vulnerability	"Kenwood DMX958XR Firmware Update Command Injection Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Kenwood DMX958XR devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware update process. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26258."	KENWOOD	DMX958XR
